Date,Open,High,Low,Close,Adj Close,Volume
2012-02-08,60450.000000,60450.000000,60450.000000,60450.000000,60450.000000,0
2012-02-09,61962.500000,66700.000000,61962.500000,62125.000000,62125.000000,0
2012-02-10,63612.500000,63675.000000,63612.500000,63675.000000,63675.000000,0
2012-02-13,63675.000000,63675.000000,63675.000000,63675.000000,63675.000000,0
2012-02-14,65775.000000,66200.000000,65775.000000,66200.000000,66200.000000,0
2012-02-15,58887.500000,61237.503906,58887.500000,61237.503906,61237.503906,0
2012-02-16,65887.500000,70750.000000,65887.500000,70750.000000,70750.000000,0
2012-02-17,71012.500000,76812.500000,70662.500000,75000.000000,75000.000000,0
2012-02-21,69637.500000,69637.500000,69637.500000,69637.500000,69637.500000,0
2012-02-22,65850.000000,65850.000000,65850.000000,65850.000000,65850.000000,0
2012-02-23,70700.000000,70700.000000,68362.500000,68362.500000,68362.500000,0
2012-02-24,64937.500000,64962.500000,64475.003906,64750.000000,64750.000000,0
2012-02-27,66400.000000,66400.000000,58737.503906,58925.000000,58925.000000,0
2012-02-28,53275.000000,54500.000000,53275.000000,53750.000000,53750.000000,0
2012-02-29,52562.500000,58550.000000,52562.500000,58550.000000,58550.000000,0
2012-03-01,53100.000000,53112.503906,48550.000000,48637.500000,48637.500000,0
2012-03-02,49662.500000,50212.496094,49025.000000,49025.000000,49025.000000,0
2012-03-05,43587.500000,44012.500000,42187.500000,42362.500000,42362.500000,0
2012-03-06,43625.000000,43625.000000,41937.500000,41937.500000,41937.500000,0
2012-03-07,38337.500000,40075.000000,38337.500000,40075.000000,40075.000000,0
2012-03-08,39000.000000,39037.500000,36250.000000,39037.500000,39037.500000,0
2012-03-09,43062.500000,43062.500000,37987.500000,40337.500000,40337.500000,0
2012-03-12,37262.500000,37437.500000,35962.500000,37250.000000,37250.000000,0
2012-03-13,36087.500000,41700.000000,35200.000000,40300.003906,40300.003906,0
2012-03-14,40300.003906,41050.000000,38750.000000,39387.500000,39387.500000,0
2012-03-15,38550.000000,41362.500000,38550.000000,38650.000000,38650.000000,0
2012-03-16,40775.000000,41362.500000,40375.000000,41175.000000,41175.000000,0
