Date,Open,High,Low,Close,Adj Close,Volume
2009-12-02,1.200000,1.200000,1.120000,1.200000,1.200000,5900
2009-12-03,1.250000,1.250000,1.220000,1.220000,1.220000,10200
2009-12-04,1.260000,1.280000,1.260000,1.280000,1.280000,3600
2009-12-07,1.200000,1.200000,1.200000,1.200000,1.200000,500
2009-12-08,1.260000,1.260000,1.260000,1.260000,1.260000,2000
2009-12-09,1.260000,1.260000,1.260000,1.260000,1.260000,0
2009-12-10,1.150000,1.230000,1.150000,1.200000,1.200000,9000
2009-12-11,1.170000,1.170000,1.100000,1.100000,1.100000,1500
2009-12-14,1.070000,1.100000,1.030000,1.050000,1.050000,5500
2009-12-15,1.040000,1.040000,1.010000,1.010000,1.010000,1000
2009-12-16,1.040000,1.040000,1.040000,1.040000,1.040000,500
2009-12-17,1.010000,1.010000,1.010000,1.010000,1.010000,600
2009-12-18,1.010000,1.010000,1.010000,1.010000,1.010000,0
2009-12-21,1.010000,1.010000,1.010000,1.010000,1.010000,0
2009-12-22,1.010000,1.010000,1.010000,1.010000,1.010000,0
2009-12-23,1.200000,1.200000,1.200000,1.200000,1.200000,500
2009-12-24,1.200000,1.200000,1.200000,1.200000,1.200000,500
2009-12-28,1.200000,1.200000,1.200000,1.200000,1.200000,0
2009-12-29,1.200000,1.200000,1.200000,1.200000,1.200000,0
2009-12-30,1.200000,1.200000,1.200000,1.200000,1.200000,0
2009-12-31,1.200000,1.200000,1.200000,1.200000,1.200000,0
2010-01-04,1.200000,1.200000,1.200000,1.200000,1.200000,0
2010-01-05,1.200000,1.200000,1.200000,1.200000,1.200000,0
2010-01-06,1.200000,1.200000,1.200000,1.200000,1.200000,0
2010-01-07,1.200000,1.200000,1.200000,1.200000,1.200000,0
2010-01-08,1.200000,1.200000,1.200000,1.200000,1.200000,0
2010-01-11,1.200000,1.200000,1.200000,1.200000,1.200000,0
2010-01-12,1.200000,1.200000,1.200000,1.200000,1.200000,0
2010-01-13,1.200000,1.200000,1.200000,1.200000,1.200000,0
2010-01-14,1.200000,1.200000,1.200000,1.200000,1.200000,0
2010-01-15,1.200000,1.200000,1.200000,1.200000,1.200000,0
2010-01-19,1.140000,1.200000,1.010000,1.010000,1.010000,15500
2010-01-20,1.010000,1.010000,1.010000,1.010000,1.010000,0
2010-01-21,0.990000,0.990000,0.990000,0.990000,0.990000,400
2010-01-22,0.990000,0.990000,0.990000,0.990000,0.990000,0
2010-01-25,0.990000,0.990000,0.990000,0.990000,0.990000,0
2010-01-26,0.750000,0.750000,0.750000,0.750000,0.750000,23500
2010-01-27,0.600000,0.620000,0.600000,0.620000,0.620000,6200
2010-01-28,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-01-29,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-02-01,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-02-02,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-02-03,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-02-04,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-02-05,0.620000,0.620000,0.620000,0.620000,0.620000,0
2010-02-08,1.150000,1.150000,1.150000,1.150000,1.150000,1000
2010-02-09,0.750000,0.750000,0.600000,0.600000,0.600000,7500
2010-02-10,0.600000,0.600000,0.600000,0.600000,0.600000,0
2010-02-11,0.600000,0.600000,0.600000,0.600000,0.600000,0
2010-02-12,0.600000,0.600000,0.600000,0.600000,0.600000,0
2010-02-16,0.600000,0.600000,0.600000,0.600000,0.600000,0
2010-02-17,0.600000,0.600000,0.600000,0.600000,0.600000,0
2010-02-18,0.600000,0.600000,0.600000,0.600000,0.600000,0
2010-02-19,0.600000,0.600000,0.600000,0.600000,0.600000,20000
2010-02-22,0.260000,0.300000,0.200000,0.250000,0.250000,162400
2010-02-23,0.250000,0.250000,0.250000,0.250000,0.250000,0
2010-02-24,0.200000,0.200000,0.200000,0.200000,0.200000,5000
2010-02-25,0.200000,0.200000,0.200000,0.200000,0.200000,0
2010-02-26,0.200000,0.200000,0.200000,0.200000,0.200000,0
2010-03-01,0.200000,0.200000,0.200000,0.200000,0.200000,0
2010-03-02,0.200000,0.200000,0.200000,0.200000,0.200000,0
2010-03-03,0.200000,0.200000,0.200000,0.200000,0.200000,0
2010-03-04,0.200000,0.200000,0.200000,0.200000,0.200000,2500
2010-03-05,0.200000,0.200000,0.200000,0.200000,0.200000,5000
2010-03-08,0.200000,0.200000,0.200000,0.200000,0.200000,0
2010-03-09,0.250000,0.250000,0.250000,0.250000,0.250000,400
2010-03-10,0.180000,0.190000,0.180000,0.190000,0.190000,22500
2010-03-11,0.190000,0.190000,0.190000,0.190000,0.190000,0
2010-03-12,0.190000,0.190000,0.190000,0.190000,0.190000,0
2010-03-15,0.190000,0.190000,0.190000,0.190000,0.190000,0
2010-03-16,0.180000,0.200000,0.180000,0.200000,0.200000,4000
2010-03-17,0.200000,0.200000,0.200000,0.200000,0.200000,0
2010-03-18,0.200000,0.200000,0.200000,0.200000,0.200000,5000
2010-03-19,0.200000,0.200000,0.200000,0.200000,0.200000,0
2010-03-22,0.260000,0.260000,0.260000,0.260000,0.260000,15000
2010-03-23,0.290000,0.290000,0.250000,0.250000,0.250000,21000
2010-03-24,0.250000,0.250000,0.250000,0.250000,0.250000,0
2010-03-25,0.280000,0.290000,0.280000,0.280000,0.280000,17000
2010-03-26,0.280000,0.280000,0.280000,0.280000,0.280000,0
2010-03-29,0.260000,0.260000,0.260000,0.260000,0.260000,5000
2010-03-30,0.300000,0.300000,0.290000,0.300000,0.300000,12000
2010-03-31,0.280000,0.280000,0.280000,0.280000,0.280000,17500
2010-04-01,0.280000,0.280000,0.280000,0.280000,0.280000,15000
2010-04-05,0.280000,0.280000,0.280000,0.280000,0.280000,0
2010-04-06,0.280000,0.280000,0.280000,0.280000,0.280000,0
2010-04-07,0.300000,0.450000,0.300000,0.450000,0.450000,37000
2010-04-08,0.450000,0.450000,0.450000,0.450000,0.450000,0
2010-04-09,0.450000,0.450000,0.450000,0.450000,0.450000,0
2010-04-12,0.450000,0.450000,0.450000,0.450000,0.450000,4000
2010-04-13,0.300000,0.300000,0.300000,0.300000,0.300000,4000
2010-04-14,0.300000,0.350000,0.280000,0.350000,0.350000,39000
2010-04-15,0.350000,0.350000,0.350000,0.350000,0.350000,15000
2010-04-16,0.250000,0.400000,0.250000,0.350000,0.350000,11000
2010-04-19,0.350000,0.450000,0.350000,0.350000,0.350000,70000
2010-04-20,0.350000,0.350000,0.350000,0.350000,0.350000,0
2010-04-21,0.400000,0.400000,0.300000,0.300000,0.300000,22000
2010-04-22,0.300000,0.300000,0.300000,0.300000,0.300000,0
2010-04-23,0.350000,0.350000,0.350000,0.350000,0.350000,30000
2010-04-26,0.300000,0.300000,0.300000,0.300000,0.300000,9000
2010-04-27,0.300000,0.300000,0.300000,0.300000,0.300000,20000
2010-04-28,0.250000,0.350000,0.250000,0.350000,0.350000,21000
2010-04-29,0.370000,0.380000,0.350000,0.350000,0.350000,71500
2010-04-30,0.350000,0.350000,0.350000,0.350000,0.350000,0
2010-05-03,0.350000,0.350000,0.350000,0.350000,0.350000,0
2010-05-04,0.350000,0.350000,0.350000,0.350000,0.350000,0
2010-05-05,0.350000,0.350000,0.350000,0.350000,0.350000,0
2010-05-06,0.550000,0.550000,0.550000,0.550000,0.550000,1500
2010-05-07,0.550000,0.550000,0.550000,0.550000,0.550000,0
2010-05-10,0.550000,0.550000,0.550000,0.550000,0.550000,0
2010-05-11,0.550000,0.550000,0.550000,0.550000,0.550000,0
2010-05-12,0.550000,0.550000,0.550000,0.550000,0.550000,0
2010-05-13,0.550000,0.550000,0.550000,0.550000,0.550000,0
2010-05-14,0.550000,0.550000,0.550000,0.550000,0.550000,0
2010-05-17,0.550000,0.550000,0.550000,0.550000,0.550000,0
2010-05-18,0.550000,0.550000,0.550000,0.550000,0.550000,0
2010-05-19,0.550000,0.550000,0.550000,0.550000,0.550000,0
2010-05-20,0.550000,0.550000,0.550000,0.550000,0.550000,0
2010-05-21,0.300000,0.300000,0.300000,0.300000,0.300000,10000
2010-05-24,0.300000,0.300000,0.300000,0.300000,0.300000,0
2010-05-25,0.300000,0.300000,0.300000,0.300000,0.300000,0
2010-05-26,0.300000,0.300000,0.300000,0.300000,0.300000,0
2010-05-27,0.300000,0.300000,0.300000,0.300000,0.300000,0
2010-05-28,0.210000,0.210000,0.210000,0.210000,0.210000,6000
2010-06-01,0.210000,0.210000,0.210000,0.210000,0.210000,0
2010-06-02,0.210000,0.210000,0.210000,0.210000,0.210000,0
2010-06-03,0.210000,0.210000,0.210000,0.210000,0.210000,0
2010-06-04,0.210000,0.210000,0.210000,0.210000,0.210000,0
2010-06-07,0.210000,0.210000,0.210000,0.210000,0.210000,10000
2010-06-08,0.250000,0.250000,0.230000,0.230000,0.230000,10000
2010-06-09,0.230000,0.230000,0.230000,0.230000,0.230000,3800
2010-06-10,0.230000,0.230000,0.230000,0.230000,0.230000,0
2010-06-11,0.230000,0.230000,0.230000,0.230000,0.230000,15000
2010-06-14,0.230000,0.230000,0.230000,0.230000,0.230000,5000
2010-06-15,0.230000,0.230000,0.230000,0.230000,0.230000,0
2010-06-16,0.230000,0.230000,0.230000,0.230000,0.230000,0
2010-06-17,0.170000,0.170000,0.170000,0.170000,0.170000,5000
2010-06-18,0.150000,0.150000,0.150000,0.150000,0.150000,3700
2010-06-21,0.150000,0.150000,0.150000,0.150000,0.150000,0
2010-06-22,0.150000,0.150000,0.150000,0.150000,0.150000,0
2010-06-23,0.150000,0.150000,0.150000,0.150000,0.150000,0
2010-06-24,0.150000,0.150000,0.150000,0.150000,0.150000,0
2010-06-25,0.120000,0.120000,0.120000,0.120000,0.120000,10000
2010-06-28,0.120000,0.120000,0.120000,0.120000,0.120000,0
2010-06-29,0.120000,0.120000,0.120000,0.120000,0.120000,0
