Date,Open,High,Low,Close,Adj Close,Volume
2017-10-19,7.680000,8.400000,7.520000,7.789000,7.789000,221400
2017-10-20,7.990000,8.500000,7.160000,8.490000,8.490000,886100
2017-10-23,8.840000,9.500000,8.300000,8.750000,8.750000,1362700
2017-10-24,8.730000,8.755000,7.600000,7.900000,7.900000,681300
2017-10-25,7.990000,7.990000,6.730000,7.200000,7.200000,634400
2017-10-26,7.350000,7.600000,6.740000,7.260000,7.260000,392400
2017-10-27,7.530000,7.530000,6.790000,6.910000,6.910000,336500
2017-10-30,7.060000,7.440000,6.910000,7.050000,7.050000,227000
2017-10-31,7.100000,7.340000,6.500000,6.800000,6.800000,296700
2017-11-01,6.980000,7.200000,6.750000,6.950000,6.950000,323500
2017-11-02,7.750000,7.989000,6.331000,6.960000,6.960000,1084100
2017-11-03,7.030000,7.030000,6.610000,6.750000,6.750000,247300
2017-11-06,7.000000,7.900000,6.800000,7.640000,7.640000,913400
2017-11-07,7.890000,8.980000,7.400000,8.300000,8.300000,1236300
2017-11-08,8.800000,8.800000,7.600000,7.780000,7.780000,577100
2017-11-09,7.650000,7.824000,7.300000,7.500000,7.500000,423900
2017-11-10,7.500000,7.500000,6.800000,7.160000,7.160000,398800
2017-11-13,7.100000,7.400000,7.000000,7.250000,7.250000,329000
2017-11-14,7.100000,7.280000,6.890000,7.020000,7.020000,291900
2017-11-15,7.100000,8.017000,7.020000,7.930000,7.930000,815500
2017-11-16,8.200000,8.430000,7.600000,8.120000,8.120000,1199600
2017-11-17,8.300000,9.200000,7.990000,8.130000,8.130000,1505800
2017-11-20,8.460000,10.500000,8.060000,10.350000,10.350000,4995100
2017-11-21,10.350000,12.890000,10.200000,11.260000,11.260000,12113000
2017-11-22,12.300000,16.139999,11.400000,15.990000,15.990000,13679300
2017-11-24,18.450001,24.000000,18.389999,23.600000,23.600000,19192100
2017-11-27,21.500000,21.770000,15.540000,15.600000,15.600000,17360400
2017-11-28,15.950000,17.100000,12.970000,15.250000,15.250000,12540800
2017-11-29,17.280001,17.420000,12.300000,13.180000,13.180000,8082000
2017-11-30,12.240000,14.200000,12.010000,13.500000,13.500000,4652100
2017-12-01,14.850000,15.480000,13.870000,15.000000,15.000000,6026500
2017-12-04,16.500000,16.719999,14.950000,15.070000,15.070000,5423100
2017-12-05,14.720000,14.750000,13.500000,14.140000,14.140000,2979100
2017-12-06,14.600000,14.880000,13.530000,13.702000,13.702000,2228100
2017-12-07,14.250000,16.110001,13.800000,14.600000,14.600000,5686300
2017-12-08,14.600000,16.230000,14.500000,15.860000,15.860000,3894100
2017-12-11,19.059999,23.670000,17.750000,23.080000,23.080000,20292700
2017-12-12,26.250000,33.270000,25.000000,28.200001,28.200001,36521100
2017-12-13,24.200001,26.627001,22.100000,23.030001,23.030001,13532800
2017-12-14,24.355000,26.139999,23.799999,24.980000,24.980000,8212400
2017-12-15,28.000000,29.490000,26.790001,28.500000,28.500000,12417300
2017-12-18,32.200001,45.990002,31.540001,36.470001,36.470001,29520000
2017-12-19,36.150002,46.200001,36.000000,38.599998,38.599998,30962600
2017-12-20,40.750000,41.750000,33.049999,36.119999,36.119999,13993000
2017-12-21,35.500000,36.070000,26.250000,27.600000,27.600000,12707500
2017-12-22,22.520000,26.459999,20.200001,24.520000,24.520000,13191500
2017-12-26,28.520000,31.940001,27.549999,31.219999,31.219999,11406600
2017-12-27,31.180000,33.279999,28.549999,29.799999,29.799999,8561900
2017-12-28,27.200001,28.799999,26.740000,27.230000,27.230000,3732100
